order_id,customer_id,customer_name,prod_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
190,513,Moyna Rice,2,Mouse,Accessories,Pay-Pal,3,75,1/13/2021 3:57,Thailand,Bangkok,BuyOurStuff.com,190,Y,
191,250,Fawne Short,8,Tablet,Mobile Device,Debit,1,450,1/13/2021 3:59,Japan,Tokyo,BuyOurStuff.com,191,Y,
192,99,Britte Harvey,2,Mouse,Accessories,Credit,2,75,1/13/2021 4:01,India,Delhi,BuyOurStuff.com,192,Y,
193,356,Joy Barrera,3,Keyboard,Accessories,Crypto,3,100,1/13/2021 4:02,China,Beijing,BuyOurStuff.com,193,Y,
194,40,Anica Lane,9,Cell Phone,Mobile Device,Crypto,2,950,1/13/2021 4:06,Colombia,Bogotá,BuyOurStuff.com,194,Y,
195,39,Angelique Newton,3,Keyboard,Accessories,Credit,2,100,1/13/2021 4:08,Spain,Madrid,BuyOurStuff.com,195,Y,
196,691,Winny Lang,4,Desktop,Computer,Credit,2,750,1/13/2021 4:10,Peru,Lima,BuyOurStuff.com,196,N,Incorrect Payment Information
197,60,Aubrie Byrd,7,Desk,Home & Office,Crypto,3,150,1/14/2021 4:11,Germany,Berlin,BuyOurStuff.com,197,Y,
198,83,Bettine Montoya,9,Cell Phone,Mobile Device,Credit,3,950,1/14/2021 4:15,United Kingdom,London,BuyOurStuff.com,198,Y,
199,600,Sadie Hensley,2,Mouse,Accessories,Crypto,1,75,1/14/2021 4:15,Thailand,Bangkok,BuyOurStuff.com,199,Y,
200,195,Dione York,7,Desk,Home & Office,Credit,1,150,1/14/2021 4:16,Germany,Berlin,BuyOurStuff.com,200,Y,
201,165,Cristine Davidson,8,Tablet,Mobile Device,Pay-Pal,2,450,1/14/2021 4:18,India,Delhi,BuyOurStuff.com,201,N,Insufficient funds
202,602,Sam Drake,1,Headphones,Accessories,Debit,1,150,1/14/2021 4:21,India,Delhi,BuyOurStuff.com,202,Y,
203,574,Renae Jackson,7,Desk,Home & Office,Debit,1,150,1/14/2021 4:22,China,Beijing,BuyOurStuff.com,203,Y,
204,174,Daphne Lamb,4,Desktop,Computer,Debit,2,750,1/14/2021 4:24,Japan,Tokyo,BuyOurStuff.com,204,Y,
205,141,Christy Valencia,2,Mouse,Accessories,Pay-Pal,3,75,1/14/2021 4:25,United Kingdom,London,BuyOurStuff.com,205,Y,
206,20,Alia Colon,7,Desk,Home & Office,Crypto,2,150,1/14/2021 4:25,Spain,Madrid,BuyOurStuff.com,206,Y,
207,230,Emilia Pineda,2,Mouse,Accessories,Debit,1,75,1/14/2021 4:25,United Kingdom,London,BuyOurStuff.com,207,Y,
208,635,Sue Reed,6,Chair,Home & Office,Credit,3,80,1/15/2021 4:27,Spain,Madrid,BuyOurStuff.com,208,Y,
209,112,Carly Swanson,1,Headphones,Accessories,Crypto,2,150,1/15/2021 4:29,China,Beijing,BuyOurStuff.com,209,Y,
210,557,Phedra Yang,9,Cell Phone,Mobile Device,Pay-Pal,2,950,1/15/2021 4:30,Colombia,Bogotá,BuyOurStuff.com,210,Y,
211,389,Kial Williams,5,Laptop,Computer,Pay-Pal,2,1000,1/15/2021 4:30,Brazil,Rio de Janeiro,BuyOurStuff.com,211,Y,
212,263,Fred Goodman,2,Mouse,Accessories,Credit,1,75,1/15/2021 4:32,South Korea,Seoul,BuyOurStuff.com,212,Y,
213,456,Maisey Armstrong,8,Tablet,Mobile Device,Crypto,3,450,1/15/2021 4:33,United States,New York,BuyOurStuff.com,213,Y,
214,235,Ericka Haynes,2,Mouse,Accessories,Credit,3,75,1/15/2021 4:39,Peru,Lima,BuyOurStuff.com,214,Y,
215,36,Andree Hoffman,3,Keyboard,Accessories,Crypto,2,100,1/15/2021 4:44,India,Delhi,BuyOurStuff.com,215,Y,
216,172,Danika Roberson,8,Tablet,Mobile Device,Crypto,1,450,1/15/2021 4:49,Brazil,Rio de Janeiro,BuyOurStuff.com,216,Y,
217,650,Teriann Stone,2,Mouse,Accessories,Debit,1,75,1/15/2021 4:50,Brazil,Rio de Janeiro,BuyOurStuff.com,217,Y,
218,441,Luci Ali,9,Cell Phone,Mobile Device,Pay-Pal,1,950,1/15/2021 4:50,France,Paris,BuyOurStuff.com,218,Y,
219,110,Caritta Hess,6,Chair,Home & Office,Debit,1,80,1/15/2021 4:51,France,Paris,BuyOurStuff.com,219,Y,
220,511,Monika Ho,2,Mouse,Accessories,Credit,3,75,1/15/2021 4:51,France,Paris,BuyOurStuff.com,220,Y,
221,683,Viviene Myers,1,Headphones,Accessories,Credit,3,150,1/15/2021 4:53,India,Delhi,BuyOurStuff.com,221,Y,
222,521,Nariko Carter,3,Keyboard,Accessories,Pay-Pal,1,100,1/15/2021 4:54,United States,New York,BuyOurStuff.com,222,Y,
223,614,Sharlene Suarez,2,Mouse,Accessories,Debit,2,75,1/15/2021 4:54,China,Beijing,BuyOurStuff.com,223,Y,
224,267,Gabriellia Jefferson,5,Laptop,Computer,Credit,1,1000,1/15/2021 4:55,United Kingdom,London,BuyOurStuff.com,224,Y,
225,493,Melodie Bradley,6,Chair,Home & Office,Pay-Pal,1,80,1/16/2021 4:55,China,Beijing,BuyOurStuff.com,225,Y,
226,361,Julieta Perez,1,Headphones,Accessories,Pay-Pal,3,150,1/16/2021 4:57,United Kingdom,London,BuyOurStuff.com,226,Y,
227,63,Aurelie Trujillo,1,Headphones,Accessories,Credit,3,150,1/16/2021 4:59,Thailand,Bangkok,BuyOurStuff.com,227,Y,
228,311,Hyacinthe Hill,8,Tablet,Mobile Device,Credit,2,450,1/16/2021 5:01,United Kingdom,London,BuyOurStuff.com,228,Y,
229,618,Shel Mercado,3,Keyboard,Accessories,Debit,3,100,1/16/2021 5:04,Japan,Tokyo,BuyOurStuff.com,229,Y,
230,531,Ninnetta Moss,7,Desk,Home & Office,Credit,3,150,1/16/2021 5:08,United Kingdom,London,BuyOurStuff.com,230,N,Insufficient funds
231,644,Tamqrah Russell,8,Tablet,Mobile Device,Crypto,2,450,1/16/2021 5:08,China,Beijing,BuyOurStuff.com,231,Y,
232,274,Georgina Wright,2,Mouse,Accessories,Debit,1,75,1/16/2021 5:11,China,Beijing,BuyOurStuff.com,232,Y,
233,680,Violet Terry,9,Cell Phone,Mobile Device,Crypto,3,950,1/16/2021 5:11,Peru,Lima,BuyOurStuff.com,233,Y,
234,501,Mignon Payne,3,Keyboard,Accessories,Pay-Pal,1,100,1/16/2021 5:13,United States,New York,BuyOurStuff.com,234,Y,
235,669,Ursulina Wolf,3,Keyboard,Accessories,Pay-Pal,2,100,1/16/2021 5:14,Colombia,Bogotá,BuyOurStuff.com,235,Y,
236,176,Dari Velez,2,Mouse,Accessories,Crypto,3,75,1/16/2021 5:14,Mexico,Mexico City,BuyOurStuff.com,236,Y,
237,267,Gabriellia Jefferson,8,Tablet,Mobile Device,Credit,2,450,1/16/2021 5:15,United Kingdom,London,BuyOurStuff.com,237,Y,
238,592,Rosene Mccarthy,6,Chair,Home & Office,Crypto,1,80,1/16/2021 5:16,India,Delhi,BuyOurStuff.com,238,Y,
239,477,Marsiella Wilcox,2,Mouse,Accessories,Pay-Pal,1,75,1/16/2021 5:16,Japan,Tokyo,BuyOurStuff.com,239,Y,
240,513,Moyna Rice,8,Tablet,Mobile Device,Pay-Pal,3,450,1/16/2021 5:17,Thailand,Bangkok,BuyOurStuff.com,240,Y,
241,260,Flory Choi,5,Laptop,Computer,Crypto,1,1000,1/16/2021 5:20,Brazil,Rio de Janeiro,BuyOurStuff.com,241,Y,
242,505,Minne Barton,1,Headphones,Accessories,Pay-Pal,3,150,1/16/2021 5:22,Colombia,Bogotá,BuyOurStuff.com,242,Y,
243,366,Kalina Higgins,3,Keyboard,Accessories,Debit,2,100,1/16/2021 5:22,Germany,Berlin,BuyOurStuff.com,243,Y,
244,668,Ulrike Castaneda,7,Desk,Home & Office,Crypto,3,150,1/16/2021 5:22,Japan,Tokyo,BuyOurStuff.com,244,Y,
245,381,Katuscha Salas,1,Headphones,Accessories,Pay-Pal,1,150,1/16/2021 5:22,Mexico,Mexico City,BuyOurStuff.com,245,Y,
246,487,Meg Wood,1,Headphones,Accessories,Credit,2,150,1/16/2021 5:23,China,Beijing,BuyOurStuff.com,246,Y,
247,131,Charlena Sandoval,1,Headphones,Accessories,Credit,1,150,1/16/2021 5:25,Mexico,Mexico City,BuyOurStuff.com,247,Y,
248,21,Alie Hall,6,Chair,Home & Office,Pay-Pal,3,80,1/16/2021 5:27,Brazil,Rio de Janeiro,BuyOurStuff.com,248,N,Incorrect Payment Information
249,214,Edee Larsen,1,Headphones,Accessories,Debit,1,150,1/17/2021 5:28,Peru,Lima,BuyOurStuff.com,249,Y,
250,281,Ginnie Pena,2,Mouse,Accessories,Pay-Pal,2,75,1/17/2021 5:28,Colombia,Bogotá,BuyOurStuff.com,250,Y,
251,689,Wilma Jenkins,2,Mouse,Accessories,Pay-Pal,1,75,1/17/2021 5:29,Argentina,Buenos Aires,BuyOurStuff.com,251,Y,
252,610,Shaine Barker,9,Cell Phone,Mobile Device,Debit,3,950,1/17/2021 5:29,Mexico,Mexico City,BuyOurStuff.com,252,Y,
253,213,Ebonee Ingram,8,Tablet,Mobile Device,Pay-Pal,2,450,1/17/2021 5:29,Mexico,Mexico City,BuyOurStuff.com,253,Y,
254,329,Janenna Luna,4,Desktop,Computer,Pay-Pal,1,750,1/17/2021 5:31,United States,New York,BuyOurStuff.com,254,Y,
255,554,Peri Cain,2,Mouse,Accessories,Debit,3,75,1/17/2021 5:33,Peru,Lima,BuyOurStuff.com,255,Y,
256,325,Jacquetta Huynh,6,Chair,Home & Office,Pay-Pal,3,80,1/17/2021 5:33,India,Delhi,BuyOurStuff.com,256,Y,
257,400,Krystle Carroll,8,Tablet,Mobile Device,Crypto,1,450,1/17/2021 5:35,Mexico,Mexico City,BuyOurStuff.com,257,Y,
258,470,Marika Escobar,8,Tablet,Mobile Device,Debit,3,450,1/18/2021 5:37,United States,New York,BuyOurStuff.com,258,Y,
259,501,Mignon Payne,2,Mouse,Accessories,Pay-Pal,3,75,1/18/2021 5:38,United States,New York,BuyOurStuff.com,259,Y,
260,342,Jessy Deleon,5,Laptop,Computer,Debit,2,1000,1/18/2021 5:39,France,Paris,BuyOurStuff.com,260,Y,
261,258,Florencia Barrett,9,Cell Phone,Mobile Device,Debit,1,950,1/18/2021 5:39,Brazil,Rio de Janeiro,BuyOurStuff.com,261,Y,
262,198,Dominga Delacruz,9,Cell Phone,Mobile Device,Debit,1,950,1/18/2021 5:40,Argentina,Buenos Aires,BuyOurStuff.com,262,Y,
263,536,Norine Acosta,2,Mouse,Accessories,Crypto,1,75,1/18/2021 5:40,France,Paris,BuyOurStuff.com,263,Y,
264,466,Marguerite Alexander,5,Laptop,Computer,Debit,1,1000,1/18/2021 5:41,Colombia,Bogotá,BuyOurStuff.com,264,Y,
265,392,Kirbee Salinas,3,Keyboard,Accessories,Crypto,3,100,1/18/2021 5:41,Argentina,Buenos Aires,BuyOurStuff.com,265,Y,
266,458,Mallory Kirby,2,Mouse,Accessories,Debit,3,75,1/18/2021 5:41,Brazil,Rio de Janeiro,BuyOurStuff.com,266,Y,
267,408,Laurene Wagner,2,Mouse,Accessories,Crypto,2,75,1/18/2021 5:45,India,Delhi,BuyOurStuff.com,267,Y,
268,385,Kelly Le,5,Laptop,Computer,Pay-Pal,3,1000,1/18/2021 5:46,Japan,Tokyo,BuyOurStuff.com,268,Y,
269,25,Allyce Norris,5,Laptop,Computer,Pay-Pal,1,1000,1/18/2021 5:46,South Korea,Seoul,BuyOurStuff.com,269,Y,
270,96,Brianna Glover,1,Headphones,Accessories,Crypto,3,150,1/18/2021 5:47,France,Paris,BuyOurStuff.com,270,Y,
271,35,Andeee Mueller,5,Laptop,Computer,Credit,2,1000,1/18/2021 5:48,Colombia,Bogotá,BuyOurStuff.com,271,Y,
272,165,Cristine Davidson,9,Cell Phone,Mobile Device,Pay-Pal,3,950,1/19/2021 5:49,India,Delhi,BuyOurStuff.com,272,Y,
273,670,Valeda Lucas,1,Headphones,Accessories,Debit,3,150,1/19/2021 5:51,Colombia,Bogotá,BuyOurStuff.com,273,Y,
274,693,Xylina Roy,2,Mouse,Accessories,Pay-Pal,3,75,1/19/2021 5:56,Germany,Berlin,BuyOurStuff.com,274,Y,
275,506,Miquela Manning,4,Desktop,Computer,Debit,3,750,1/19/2021 5:56,Spain,Madrid,BuyOurStuff.com,275,Y,
276,94,Brandise Hines,8,Tablet,Mobile Device,Debit,1,450,1/19/2021 5:57,Colombia,Bogotá,BuyOurStuff.com,276,Y,
277,357,Jsandye Foster,9,Cell Phone,Mobile Device,Pay-Pal,1,950,1/19/2021 5:57,United Kingdom,London,BuyOurStuff.com,277,Y,
278,578,Riannon Cabrera,9,Cell Phone,Mobile Device,Debit,2,950,1/19/2021 5:58,South Korea,Seoul,BuyOurStuff.com,278,Y,
279,624,Sibella Villa,2,Mouse,Accessories,Crypto,2,75,1/19/2021 6:04,Japan,Tokyo,BuyOurStuff.com,279,Y,
280,625,Silvana Burke,6,Chair,Home & Office,Pay-Pal,1,80,1/19/2021 6:06,France,Paris,BuyOurStuff.com,280,Y,
281,557,Phedra Yang,3,Keyboard,Accessories,Pay-Pal,1,100,1/19/2021 6:06,Colombia,Bogotá,BuyOurStuff.com,281,Y,
282,276,Gerrie Harper,5,Laptop,Computer,Crypto,1,1000,1/19/2021 6:07,Germany,Berlin,BuyOurStuff.com,282,Y,
283,361,Julieta Perez,8,Tablet,Mobile Device,Pay-Pal,3,450,1/20/2021 6:10,United Kingdom,London,BuyOurStuff.com,283,Y,
284,370,Karina Ward,5,Laptop,Computer,Debit,1,1000,1/20/2021 6:11,Argentina,Buenos Aires,BuyOurStuff.com,284,Y,
285,625,Silvana Burke,5,Laptop,Computer,Pay-Pal,1,1000,1/20/2021 6:14,France,Paris,BuyOurStuff.com,285,Y,
286,368,Kara-Lynn Chapman,6,Chair,Home & Office,Crypto,2,80,1/20/2021 6:15,India,Delhi,BuyOurStuff.com,286,Y,
287,28,Alyda Marsh,8,Tablet,Mobile Device,Crypto,1,450,1/20/2021 6:15,South Korea,Seoul,BuyOurStuff.com,287,Y,
288,349,Joelly Mann,7,Desk,Home & Office,Pay-Pal,3,150,1/20/2021 6:17,Thailand,Bangkok,BuyOurStuff.com,288,N,Incorrect Payment Information
289,445,Lusa Calderon,7,Desk,Home & Office,Pay-Pal,2,150,1/20/2021 6:18,China,Beijing,BuyOurStuff.com,289,Y,
290,86,Bill Strickland,5,Laptop,Computer,Debit,1,1000,1/20/2021 6:18,Spain,Madrid,BuyOurStuff.com,290,Y,
291,317,Ingrid Walters,2,Mouse,Accessories,Pay-Pal,3,75,1/20/2021 6:18,South Korea,Seoul,BuyOurStuff.com,291,Y,
292,403,Lanae Henderson,6,Chair,Home & Office,Credit,1,80,1/20/2021 6:20,China,Beijing,BuyOurStuff.com,292,Y,
293,9,Aeriela Peterson,3,Keyboard,Accessories,Pay-Pal,3,100,1/20/2021 6:21,Colombia,Bogotá,BuyOurStuff.com,293,Y,
294,377,Katharina Roberts,5,Laptop,Computer,Pay-Pal,2,1000,1/20/2021 6:24,Peru,Lima,BuyOurStuff.com,294,Y,
295,624,Sibella Villa,2,Mouse,Accessories,Crypto,1,75,1/20/2021 6:25,Japan,Tokyo,BuyOurStuff.com,295,Y,
296,295,Gwyneth Gregory,5,Laptop,Computer,Credit,3,1000,1/20/2021 6:26,China,Beijing,BuyOurStuff.com,296,Y,
297,141,Christy Valencia,9,Cell Phone,Mobile Device,Pay-Pal,1,950,1/20/2021 6:31,United Kingdom,London,BuyOurStuff.com,297,Y,
298,347,Joceline Sims,9,Cell Phone,Mobile Device,Credit,1,950,1/20/2021 6:31,Mexico,Mexico City,BuyOurStuff.com,298,Y,
299,281,Ginnie Pena,5,Laptop,Computer,Pay-Pal,1,1000,1/21/2021 6:32,Colombia,Bogotá,BuyOurStuff.com,299,Y,
300,335,Jemie Ford,6,Chair,Home & Office,Credit,2,80,1/21/2021 6:33,United States,New York,BuyOurStuff.com,300,Y,
301,549,Patricia Gibson,1,Headphones,Accessories,Pay-Pal,3,150,1/21/2021 6:35,Peru,Lima,BuyOurStuff.com,301,Y,
302,271,Genevra Adkins,4,Desktop,Computer,Credit,1,750,1/21/2021 6:35,United States,New York,BuyOurStuff.com,302,Y,
303,33,Ana Cochran,4,Desktop,Computer,Pay-Pal,1,750,1/21/2021 6:35,Brazil,Rio de Janeiro,BuyOurStuff.com,303,Y,
304,127,Celestyna Mcgee,3,Keyboard,Accessories,Credit,3,100,1/21/2021 6:43,Brazil,Rio de Janeiro,BuyOurStuff.com,304,Y,
305,228,Elyssa Cox,3,Keyboard,Accessories,Crypto,1,100,1/21/2021 6:46,Peru,Lima,BuyOurStuff.com,305,Y,
306,308,Hildegaard Cole,9,Cell Phone,Mobile Device,Crypto,1,950,1/21/2021 6:51,India,Delhi,BuyOurStuff.com,306,Y,
307,280,Gilligan Doyle,8,Tablet,Mobile Device,Crypto,1,450,1/21/2021 6:51,France,Paris,BuyOurStuff.com,307,Y,
308,235,Ericka Haynes,2,Mouse,Accessories,Credit,1,75,1/21/2021 6:55,Peru,Lima,BuyOurStuff.com,308,Y,
309,521,Nariko Carter,6,Chair,Home & Office,Pay-Pal,1,80,1/21/2021 6:55,United States,New York,BuyOurStuff.com,309,Y,
310,225,Elora Rosales,6,Chair,Home & Office,Pay-Pal,2,80,1/21/2021 6:58,Mexico,Mexico City,BuyOurStuff.com,310,Y,
311,685,Wanda Rogers,8,Tablet,Mobile Device,Pay-Pal,2,450,1/21/2021 7:00,France,Paris,BuyOurStuff.com,311,Y,
312,162,Corry Parrish,2,Mouse,Accessories,Debit,1,75,1/21/2021 7:00,Thailand,Bangkok,BuyOurStuff.com,312,Y,
313,676,Verla Macias,4,Desktop,Computer,Crypto,3,750,1/21/2021 7:01,Colombia,Bogotá,BuyOurStuff.com,313,N,Incorrect Payment Information
314,43,Annecorinne Carpenter,9,Cell Phone,Mobile Device,Credit,2,950,1/21/2021 7:01,Spain,Madrid,BuyOurStuff.com,314,Y,
315,354,Jorry Bass,6,Chair,Home & Office,Debit,1,80,1/21/2021 7:03,Argentina,Buenos Aires,BuyOurStuff.com,315,Y,
316,588,Rosabelle Mathis,1,Headphones,Accessories,Crypto,1,150,1/21/2021 7:11,Brazil,Rio de Janeiro,BuyOurStuff.com,316,Y,
317,540,Olivette Avila,4,Desktop,Computer,Crypto,1,750,1/21/2021 7:16,United States,New York,BuyOurStuff.com,317,Y,
318,594,Roxane Martinez,8,Tablet,Mobile Device,Debit,2,450,1/21/2021 7:23,France,Paris,BuyOurStuff.com,318,Y,
319,435,Loree Rubio,5,Laptop,Computer,Credit,2,1000,1/21/2021 7:27,Germany,Berlin,BuyOurStuff.com,319,Y,
320,294,Gwenneth Jimenez,2,Mouse,Accessories,Debit,2,75,1/22/2021 7:28,South Korea,Seoul,BuyOurStuff.com,320,Y,
321,628,Sonni Lozano,1,Headphones,Accessories,Crypto,2,150,1/22/2021 7:29,United States,New York,BuyOurStuff.com,321,Y,
322,352,Jolyn Parker,6,Chair,Home & Office,Crypto,1,80,1/22/2021 7:29,India,Delhi,BuyOurStuff.com,322,Y,
323,85,Bibby Pittman,7,Desk,Home & Office,Pay-Pal,3,150,1/22/2021 7:30,Japan,Tokyo,BuyOurStuff.com,323,Y,
324,665,Trixi Pearson,9,Cell Phone,Mobile Device,Pay-Pal,1,950,1/22/2021 7:33,France,Paris,BuyOurStuff.com,324,Y,
325,3,Ada Gray,2,Mouse,Accessories,Credit,3,75,1/22/2021 7:38,France,Paris,BuyOurStuff.com,325,Y,
326,228,Elyssa Cox,5,Laptop,Computer,Crypto,1,1000,1/22/2021 7:39,Peru,Lima,BuyOurStuff.com,326,Y,
327,490,Melina Frank,5,Laptop,Computer,Debit,1,1000,1/22/2021 7:40,Thailand,Bangkok,BuyOurStuff.com,327,Y,
328,153,Concettina Singleton,6,Chair,Home & Office,Pay-Pal,2,80,1/22/2021 7:42,China,Beijing,BuyOurStuff.com,328,Y,
329,364,Kaia Douglas,5,Laptop,Computer,Crypto,2,1000,1/22/2021 7:42,France,Paris,BuyOurStuff.com,329,Y,
330,654,Therine Cortez,7,Desk,Home & Office,Debit,3,150,1/22/2021 7:43,Colombia,Bogotá,BuyOurStuff.com,330,Y,
331,660,Tomasina Christian,4,Desktop,Computer,Crypto,3,750,1/22/2021 7:46,Japan,Tokyo,BuyOurStuff.com,331,Y,
332,153,Concettina Singleton,7,Desk,Home & Office,Pay-Pal,1,150,1/22/2021 7:47,China,Beijing,BuyOurStuff.com,332,Y,
333,513,Moyna Rice,6,Chair,Home & Office,Pay-Pal,2,80,1/22/2021 7:48,Thailand,Bangkok,BuyOurStuff.com,333,Y,
334,237,Ernesta Rowe,5,Laptop,Computer,Pay-Pal,1,1000,1/22/2021 7:48,Japan,Tokyo,BuyOurStuff.com,334,Y,
335,357,Jsandye Foster,9,Cell Phone,Mobile Device,Pay-Pal,2,950,1/22/2021 7:49,United Kingdom,London,BuyOurStuff.com,335,Y,
336,535,Nonnah Banks,4,Desktop,Computer,Credit,1,750,1/22/2021 7:49,Spain,Madrid,BuyOurStuff.com,336,Y,
337,254,Fernande Mckinney,3,Keyboard,Accessories,Debit,1,100,1/22/2021 7:51,Brazil,Rio de Janeiro,BuyOurStuff.com,337,Y,
338,37,Anestassia Lopez,2,Mouse,Accessories,Pay-Pal,3,75,1/22/2021 7:53,United States,New York,BuyOurStuff.com,338,Y,
339,265,Frieda Maxwell,4,Desktop,Computer,Pay-Pal,2,750,1/22/2021 7:54,India,Delhi,BuyOurStuff.com,339,Y,
340,657,Tilly Rojas,6,Chair,Home & Office,Pay-Pal,3,80,1/23/2021 8:00,Argentina,Buenos Aires,BuyOurStuff.com,340,Y,
341,74,Belva Hamilton,2,Mouse,Accessories,Debit,2,75,1/23/2021 8:00,United Kingdom,London,BuyOurStuff.com,341,Y,
342,133,Chastity Sullivan,2,Mouse,Accessories,Pay-Pal,1,75,1/23/2021 8:02,United Kingdom,London,BuyOurStuff.com,342,Y,
343,414,Lelah Wiggins,5,Laptop,Computer,Debit,3,1000,1/23/2021 8:03,Argentina,Buenos Aires,BuyOurStuff.com,343,N,Incorrect Payment Information
344,233,Emylee Callahan,6,Chair,Home & Office,Pay-Pal,3,80,1/23/2021 8:05,Colombia,Bogotá,BuyOurStuff.com,344,Y,
345,683,Viviene Myers,3,Keyboard,Accessories,Credit,1,100,1/23/2021 8:06,India,Delhi,BuyOurStuff.com,345,Y,
346,50,Ardeen Gomez,7,Desk,Home & Office,Debit,2,150,1/23/2021 8:06,Mexico,Mexico City,BuyOurStuff.com,346,Y,
347,311,Hyacinthe Hill,8,Tablet,Mobile Device,Credit,2,450,1/23/2021 8:06,United Kingdom,London,BuyOurStuff.com,347,Y,
348,551,Paulita Thomas,2,Mouse,Accessories,Credit,2,75,1/23/2021 8:09,India,Delhi,BuyOurStuff.com,348,Y,
349,638,Suzette Ortiz,8,Tablet,Mobile Device,Debit,2,450,1/23/2021 8:10,United Kingdom,London,BuyOurStuff.com,349,Y,
350,449,Lyssa Berry,5,Laptop,Computer,Pay-Pal,2,1000,1/23/2021 8:10,India,Delhi,BuyOurStuff.com,350,Y,
351,508,Misha Fowler,5,Laptop,Computer,Crypto,2,1000,1/23/2021 8:11,Spain,Madrid,BuyOurStuff.com,351,Y,
352,11,Agnese Fletcher,1,Headphones,Accessories,Credit,1,150,1/23/2021 8:17,Thailand,Bangkok,BuyOurStuff.com,352,Y,
353,649,Tera Boyd,5,Laptop,Computer,Pay-Pal,1,1000,1/23/2021 8:18,United States,New York,BuyOurStuff.com,353,Y,
354,519,Nanete Rich,4,Desktop,Computer,Credit,2,750,1/23/2021 8:21,India,Delhi,BuyOurStuff.com,354,N,Incorrect Payment Information
355,50,Ardeen Gomez,4,Desktop,Computer,Debit,1,750,1/23/2021 8:23,Mexico,Mexico City,BuyOurStuff.com,355,Y,
356,302,Heida Weaver,7,Desk,Home & Office,Debit,2,150,1/23/2021 8:23,Brazil,Rio de Janeiro,BuyOurStuff.com,356,N,Insufficient funds
357,199,Donetta Ortega,4,Desktop,Computer,Credit,3,750,1/24/2021 8:24,United States,New York,BuyOurStuff.com,357,Y,
358,181,Deane Mccoy,7,Desk,Home & Office,Pay-Pal,2,150,1/24/2021 8:26,Peru,Lima,BuyOurStuff.com,358,Y,
359,92,Bobinette Shah,4,Desktop,Computer,Crypto,2,750,1/24/2021 8:27,Colombia,Bogotá,BuyOurStuff.com,359,Y,
360,694,Yetty Patrick,7,Desk,Home & Office,Debit,3,150,1/24/2021 8:28,Peru,Lima,BuyOurStuff.com,360,Y,
361,591,Roseline Gonzales,7,Desk,Home & Office,Credit,1,150,1/24/2021 8:28,Spain,Madrid,BuyOurStuff.com,361,Y,
362,503,Millie Marquez,9,Cell Phone,Mobile Device,Credit,1,950,1/24/2021 8:28,South Korea,Seoul,BuyOurStuff.com,362,Y,
363,2,Abbie Osborne,1,Headphones,Accessories,Debit,1,150,1/24/2021 8:28,Spain,Madrid,BuyOurStuff.com,363,Y,
364,353,Jordan Dixon,2,Mouse,Accessories,Pay-Pal,2,75,1/24/2021 8:29,France,Paris,BuyOurStuff.com,364,Y,
365,635,Sue Reed,4,Desktop,Computer,Credit,2,750,1/24/2021 8:30,Spain,Madrid,BuyOurStuff.com,365,Y,
366,229,Emelina Beltran,9,Cell Phone,Mobile Device,Pay-Pal,3,950,1/24/2021 8:30,Mexico,Mexico City,BuyOurStuff.com,366,N,Incorrect Payment Information
367,391,Kimmy Hayes,1,Headphones,Accessories,Credit,3,150,1/24/2021 8:35,India,Delhi,BuyOurStuff.com,367,Y,
368,592,Rosene Mccarthy,7,Desk,Home & Office,Crypto,2,150,1/24/2021 8:37,India,Delhi,BuyOurStuff.com,368,Y,
369,583,Robinia Moreno,5,Laptop,Computer,Credit,3,1000,1/24/2021 8:42,Argentina,Buenos Aires,BuyOurStuff.com,369,Y,
370,215,Edith Franco,1,Headphones,Accessories,Credit,2,150,1/24/2021 8:42,Colombia,Bogotá,BuyOurStuff.com,370,Y,
371,29,Alyssa Bell,5,Laptop,Computer,Pay-Pal,2,1000,1/24/2021 8:44,Japan,Tokyo,BuyOurStuff.com,371,Y,
372,326,Jaime Grant,1,Headphones,Accessories,Debit,2,150,1/25/2021 8:45,Mexico,Mexico City,BuyOurStuff.com,372,Y,
373,60,Aubrie Byrd,5,Laptop,Computer,Crypto,1,1000,1/25/2021 8:47,Germany,Berlin,BuyOurStuff.com,373,Y,
374,377,Katharina Roberts,9,Cell Phone,Mobile Device,Pay-Pal,3,950,1/25/2021 8:48,Peru,Lima,BuyOurStuff.com,374,Y,
375,251,Fayre Perry,8,Tablet,Mobile Device,Credit,2,450,1/25/2021 8:52,France,Paris,BuyOurStuff.com,375,Y,
376,574,Renae Jackson,8,Tablet,Mobile Device,Debit,2,450,1/25/2021 8:53,China,Beijing,BuyOurStuff.com,376,Y,
377,644,Tamqrah Russell,2,Mouse,Accessories,Crypto,3,75,1/25/2021 8:55,China,Beijing,BuyOurStuff.com,377,Y,
378,100,Brooks Gill,5,Laptop,Computer,Crypto,2,1000,1/25/2021 8:55,South Korea,Seoul,BuyOurStuff.com,378,Y,
379,625,Silvana Burke,4,Desktop,Computer,Pay-Pal,2,750,1/25/2021 8:58,France,Paris,BuyOurStuff.com,379,Y,
380,27,Althea Estrada,3,Keyboard,Accessories,Credit,3,100,1/25/2021 8:58,Peru,Lima,BuyOurStuff.com,380,Y,
381,476,Marnia Melendez,7,Desk,Home & Office,Crypto,3,150,1/25/2021 9:00,Argentina,Buenos Aires,BuyOurStuff.com,381,Y,
